               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.041414,           0.0096074,                   0,             0.91392,             0.74505,             0.84374,             0.47689,            0.039719,             0.01097,                   0,           0.0047332,           0.0047332,           0.0047332
                 135,            0.042004,           0.0086627,                   0,             0.91503,             0.72982,               0.846,             0.47543,             0.04178,            0.011107,                   0,           0.0046936,           0.0046936,           0.0046936
                 136,            0.041009,           0.0098875,                   0,             0.87921,             0.80448,             0.86544,             0.48276,            0.042018,            0.010722,                   0,            0.004654,            0.004654,            0.004654
                 137,            0.039421,           0.0086101,                   0,             0.90496,             0.74737,             0.84894,             0.48606,            0.041289,            0.011209,                   0,           0.0046144,           0.0046144,           0.0046144
                 138,            0.041133,            0.010699,                   0,             0.89903,             0.76491,             0.84735,             0.47801,            0.041115,            0.011408,                   0,           0.0045748,           0.0045748,           0.0045748
                 139,            0.045501,            0.010011,                   0,             0.89237,              0.7386,             0.82625,             0.46789,            0.041973,            0.012273,                   0,           0.0045352,           0.0045352,           0.0045352
                 140,            0.042666,           0.0098053,                   0,             0.91885,               0.735,             0.83228,             0.46949,            0.040923,            0.012012,                   0,           0.0044956,           0.0044956,           0.0044956
                 141,            0.041283,            0.010225,                   0,             0.90175,              0.7407,             0.82737,              0.4819,            0.040361,            0.011427,                   0,            0.004456,            0.004456,            0.004456
                 142,            0.040492,           0.0094268,                   0,             0.91958,             0.75965,             0.85152,             0.48644,             0.04008,            0.011202,                   0,           0.0044164,           0.0044164,           0.0044164
                 143,            0.037378,           0.0093757,                   0,             0.91557,             0.74035,             0.83828,             0.47724,            0.040319,            0.011412,                   0,           0.0043768,           0.0043768,           0.0043768
                 144,            0.041281,           0.0083566,                   0,             0.89945,             0.75439,             0.83173,             0.47515,            0.041063,            0.011388,                   0,           0.0043372,           0.0043372,           0.0043372
                 145,            0.040271,           0.0089997,                   0,             0.91065,             0.75439,             0.85149,             0.48904,            0.040049,            0.011223,                   0,           0.0042976,           0.0042976,           0.0042976
